2023-06-01		12:22:56	f87479fb-a4a9-4394-a458-a235fdbca80d	 GET	undefined	/ 
2023-06-08		09:59:18	d227a92b-231d-4a6e-94b7-56f8a8f0c231	 DELETE	http://localhost:5173	/user 
2023-06-08		09:59:52	e3849899-2df1-4dd6-9cb3-d62140691a87	 GET	http://localhost:5173	/users 
2023-06-08		10:03:07	0fa9c560-0bfc-4cba-8b96-d51e2d5aa7e6	 GET	http://localhost:5173	/notes 
2023-06-08		10:05:08	99459db8-3193-4a95-a5b8-19e51701c9bc	 GET	http://localhost:5173	/notes 
2023-06-08		10:06:01	84be760d-8e09-44d5-b247-6facc740ddd2	 GET	http://localhost:5173	/notes 
2023-06-08		10:06:24	aced407a-fd53-41b7-a423-e52cf9e435c2	 GET	http://localhost:5173	/notes 
2023-06-08		10:06:58	1d14557e-6eea-4284-88f0-87d0fc7a80cf	 GET	http://localhost:5173	/notes 
2023-06-08		10:07:17	d8012c81-a876-4f13-943f-01116a5a2df3	 GET	http://localhost:5173	/users 
2023-06-08		10:07:55	a56f870e-33db-4684-8928-0589dc2ae32c	 GET	http://localhost:5173	/notes 
2023-06-08		10:16:37	066cf2ff-102c-4379-b95b-7190a03bd7cc	 GET	http://localhost:5173	/notes 
2023-06-08		10:17:28	e0a9591e-2577-4986-a22b-f2cdde37e634	 GET	http://localhost:5173	/users 
2023-06-08		10:19:50	64c33456-e2c6-48f3-ba90-139cfccd1293	 GET	undefined	/notes 
2023-06-08		10:20:19	5f4d3ddc-6988-4587-91b0-2e700c043f61	 GET	undefined	/notes 
2023-06-08		10:21:00	14869c95-94a2-40d4-9837-45ea1916e621	 GET	http://localhost:5173	/notes 
2023-06-08		10:22:02	fdba200a-b04f-4491-99c0-eab6279187af	 GET	http://localhost:5173	/notes 
2023-06-08		10:22:25	3d106bdb-7122-4d7d-b90d-d223a52a2f13	 GET	undefined	/notes 
2023-06-08		10:28:04	9e56e0bf-3925-49eb-820e-72452180b99c	 GET	http://localhost:5173	/notes 
2023-06-08		10:28:22	faf22945-1aa1-4920-af8d-24aceff25842	 GET	http://localhost:5173	/users 
2023-06-08		10:39:46	0d24df35-8809-4c2a-b493-9bf252c35246	 GET	http://localhost:5173	/notes 
2023-06-08		10:41:59	b9a7a23e-7b23-439c-b785-6842bf52b16f	 GET	http://localhost:5173	/notes 
2023-06-08		10:42:42	dea0f282-ae31-4183-a728-694c81e7ded3	 GET	http://localhost:5173	/users 
2023-06-08		10:43:49	d88eee21-6d12-4a28-9346-eedc4682bff2	 GET	http://localhost:5173	/users 
2023-06-08		10:45:10	75098c50-7c90-48eb-a540-5264b9b3e132	 GET	http://localhost:5173	/users 
2023-06-08		10:54:32	00d64be7-7776-4010-9d2d-7d53b21a1435	 GET	http://localhost:5173	/users 
2023-06-08		11:07:54	6b37e144-03a9-45bb-b8ee-790bb149cab3	 GET	http://localhost:5173	/users 
2023-06-08		11:18:20	3f1500c4-48e2-4710-a358-1afc1fb20537	 GET	http://localhost:5173	/users 
2023-06-08		11:18:20	69c7e09b-4ac7-49e8-9c65-7f8db630d4e7	 GET	http://localhost:5173	/notes 
2023-06-08		11:19:30	ea2c724f-37d7-4471-b926-248eb5fe2627	 GET	http://localhost:5173	/notes 
2023-06-08		11:19:30	40c33945-75aa-4000-82d3-2c12a4667e0a	 GET	http://localhost:5173	/users 
2023-06-08		11:24:08	5f6ce85e-30c6-4e52-b65e-3590815aec31	 OPTIONS	http://localhost:5173	/users 
2023-06-08		11:24:08	c57b7f0e-5bf2-4094-a95b-3d918d1e1283	 PATCH	http://localhost:5173	/users 
2023-06-08		11:24:14	f6813dab-ab2a-46c0-93f0-c25741ec55f5	 GET	http://localhost:5173	/users 
2023-06-08		11:24:14	40358625-b870-4459-8f4f-2b565eb638d4	 GET	http://localhost:5173	/notes 
2023-06-08		11:24:42	11c81812-9ce6-49cc-b701-3d83004334df	 OPTIONS	http://localhost:5173	/users 
2023-06-08		11:24:42	c6e10b75-cbad-46bd-9015-a4d0721415cf	 PATCH	http://localhost:5173	/users 
2023-06-08		11:24:56	c00d7dfb-ac9e-4183-ab4f-3b8609bdf889	 OPTIONS	http://localhost:5173	/users 
2023-06-08		11:24:56	67560ffb-0629-4dbd-88c7-bbc183a01cc3	 PATCH	http://localhost:5173	/users 
2023-06-08		11:25:07	7ad9b6c2-ecdb-4f2d-b06b-513b0ea26a90	 GET	http://localhost:5173	/users 
2023-06-08		11:25:07	e8beb2f7-f11e-4e66-9328-d69840d83f1d	 GET	http://localhost:5173	/notes 
2023-06-08		11:26:09	c59f2e04-acc5-469a-a6e9-a811159e247b	 OPTIONS	http://localhost:5173	/users 
2023-06-08		11:26:10	64abe780-665f-4d73-a4e0-933b3200bda0	 PATCH	http://localhost:5173	/users 
2023-06-08		11:26:19	d81f2fca-61ac-43bf-bb53-9db55ab776ef	 GET	http://localhost:5173	/users 
2023-06-08		11:26:19	15234807-e7eb-4854-bcc3-9e3d985b3784	 GET	http://localhost:5173	/notes 
2023-06-08		11:27:41	ab43e56a-9630-4ed4-84b6-0ea474f4f475	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:27:41	cc63406e-16ae-4d23-8b13-eb6a99ba1996	 DELETE	http://localhost:5173	/user 
2023-06-08		11:27:50	b9aeeb60-3aa4-4313-bcda-4bebd1d0d829	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:27:50	53c84ec9-4b14-4131-b409-2bd736b173e5	 DELETE	http://localhost:5173	/user 
2023-06-08		11:28:14	3a17ebe2-f61e-4ef6-8b4b-fe512f7b0dd7	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:28:14	a35675e4-e8b6-4b82-9855-c99424e81e87	 DELETE	http://localhost:5173	/user 
2023-06-08		11:28:35	c5507d65-3aec-4812-b24d-2a47ffe774ed	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:28:35	c9c35120-5dda-417e-a931-42c609cbba42	 DELETE	http://localhost:5173	/user 
2023-06-08		11:28:36	470cc4cb-dac5-416e-ac75-72f4a4303c2d	 DELETE	http://localhost:5173	/user 
2023-06-08		11:28:55	7a9836fc-aef7-443d-aca4-9c3fd833e971	 GET	http://localhost:5173	/notes 
2023-06-08		11:28:55	baf00e2d-9072-44a2-96f0-0ced993b0b60	 GET	http://localhost:5173	/users 
2023-06-08		11:29:02	c2caa480-cbc2-4648-8cc9-183f9ab338e1	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:29:02	5b1f8871-b9d3-4241-a436-4e0567ca05de	 DELETE	http://localhost:5173	/user 
2023-06-08		11:29:44	45a868a7-4305-4725-b510-1f8e11ddc454	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:29:44	e864a8a4-ba10-4827-b92b-8d0384daeb88	 DELETE	http://localhost:5173	/user 
2023-06-08		11:30:52	0217b028-e56b-4dc2-a0a2-e0e1aa85f3a4	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:30:52	1f300ae8-cc75-4123-a115-27bc1a4f2888	 DELETE	http://localhost:5173	/user 
2023-06-08		11:31:13	a88c7caf-5db6-4ad6-88b2-8f78ffa37787	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:31:13	c7fe7d1e-6f89-4804-ad6b-3f4bb83db370	 DELETE	http://localhost:5173	/user 
2023-06-08		11:34:01	7cde4ec4-973c-4687-bad5-c568d2b1057b	 OPTIONS	http://localhost:5173	/user 
2023-06-08		11:34:01	0b17fa9e-3ec6-43da-b125-ba2f8be61aee	 DELETE	http://localhost:5173	/user 
2023-06-08		11:34:05	9c0aeb57-5f93-44ff-b30e-d4998ebee2ad	 GET	http://localhost:5173	/notes 
2023-06-08		11:34:05	19a22820-ada4-40c2-a1b4-c56a7a9067ea	 GET	http://localhost:5173	/users 
2023-06-08		11:34:12	9c0fda81-5650-4ca0-9f6d-c3ab964d3ca2	 OPTIONS	http://localhost:5173	/users 
2023-06-08		11:34:12	704b565d-d3ff-4079-8efd-4b86801ce773	 DELETE	http://localhost:5173	/users 
2023-06-08		11:34:18	f09d8ac6-46cf-4ca7-bb93-896657d2b846	 GET	http://localhost:5173	/users 
2023-06-08		11:34:19	ce2f5196-e8ad-4fa0-ad93-738e54bd78da	 GET	http://localhost:5173	/notes 
2023-06-08		11:43:41	530bede5-db96-41fc-ad7a-9f62c55e4b55	 GET	http://localhost:5173	/users 
2023-06-08		11:43:41	2f7fceae-ea1b-4c7f-9c70-b6b5404fa51c	 GET	http://localhost:5173	/notes 
2023-06-08		11:44:00	7b0d3121-0662-4171-98bc-e60540e55d80	 GET	http://localhost:5173	/users 
2023-06-08		11:44:00	de64b5d7-f7c5-4d8a-a6bd-ecf355704805	 GET	http://localhost:5173	/notes 
2023-06-08		11:44:18	03c00cab-cd16-4da6-9262-89fcf9fb0669	 GET	http://localhost:5173	/users 
2023-06-08		11:44:18	865edf5a-8574-4755-924b-fc9be0e84608	 GET	http://localhost:5173	/notes 
2023-06-08		11:44:25	9fb0857c-128c-4b88-949f-1657c0bf5ea4	 GET	http://localhost:5173	/users 
2023-06-08		11:44:25	308d79d3-00d7-4c71-8344-87a60ebaf33b	 GET	http://localhost:5173	/notes 
2023-06-08		11:44:27	40ef855b-b0b2-4c9f-856e-6d90e583c2f2	 GET	http://localhost:5173	/users 
2023-06-08		11:44:27	65782b19-a1a2-4381-8b4e-2c3169706075	 GET	http://localhost:5173	/notes 
2023-06-08		11:44:30	d5a26f07-a1cc-4382-ac6d-081414d4780e	 GET	http://localhost:5173	/users 
2023-06-08		11:44:30	7a0669c3-7de9-4db8-9843-af4d2362af10	 GET	http://localhost:5173	/notes 
2023-06-08		11:44:32	801198ba-6a80-45c4-a091-31f786be1f96	 GET	http://localhost:5173	/users 
2023-06-08		11:44:32	5897afc2-b750-40cd-947b-2cc25f636a28	 GET	http://localhost:5173	/notes 
2023-06-08		11:46:41	ca13d67b-9ffa-4ded-8b72-e6b6eaa33174	 GET	http://localhost:5173	/users 
2023-06-08		11:47:09	b8e85a15-c8cd-4f8d-aa55-e4c3f88bb7a6	 GET	http://localhost:5173	/notes 
2023-06-08		11:47:17	6a7fddbd-0a67-4752-bcb2-4e3d1e10be59	 GET	http://localhost:5173	/users 
2023-06-08		11:47:39	1ee1dd84-3523-4af0-8950-5f48fe94820f	 GET	http://localhost:5173	/notes 
2023-06-08		11:48:00	b643821d-02f1-47e3-9fc0-6e56f9dc40aa	 GET	http://localhost:5173	/users 
2023-06-08		11:48:00	1c5c0e0d-33e9-476b-8ec0-e09ea8037710	 GET	http://localhost:5173	/notes 
2023-06-08		11:49:02	f5ce80a3-5017-4418-a915-ae2cb2c25b19	 GET	http://localhost:5173	/users 
2023-06-08		11:50:04	ce0a1ad6-4641-4a2f-a677-e72e5c23edea	 GET	http://localhost:5173	/users 
2023-06-08		11:51:05	d2a9815b-2176-442c-b3be-a7638dc54d7c	 GET	http://localhost:5173	/users 
2023-06-08		11:51:52	cbe6ff19-9861-451b-9a6c-99669e0a137d	 GET	http://localhost:5173	/users 
2023-06-08		11:51:55	f88314b7-50ca-453b-99c4-584803177964	 GET	http://localhost:5173	/users 
2023-06-08		11:51:59	930396ec-a668-4abb-90dd-11af4f528bde	 GET	http://localhost:5173	/users 
2023-06-08		11:51:59	a7106d0e-8a2c-4219-856e-6fdad4b60314	 GET	http://localhost:5173	/notes 
2023-06-08		11:52:01	f85003e9-7f1f-4e2b-b8f1-48fd24fc41fb	 GET	http://localhost:5173	/users 
2023-06-08		11:52:15	4da074d7-1561-456a-824c-a40b2f1fab01	 GET	http://localhost:5173	/users 
2023-06-08		11:52:16	b9340828-f349-4655-ba57-c361361a7f00	 GET	http://localhost:5173	/users 
2023-06-08		11:59:19	50bf519d-3ad5-4d90-b0e8-76ffdf08c990	 GET	http://localhost:5173	/notes 
2023-06-08		11:59:19	45446ddc-b734-412d-97dd-bf8ec37b1531	 GET	http://localhost:5173	/users 
2023-06-08		11:59:35	b47a8173-0fed-40b5-ace6-a36bf59a3d3e	 GET	http://localhost:5173	/notes 
2023-06-08		11:59:35	6f89a155-8de6-4dde-b6ef-4062de4ee331	 GET	http://localhost:5173	/users 
2023-06-08		11:59:51	77ee9c85-8fb6-4ff2-9284-6dba6f796a3c	 GET	http://localhost:5173	/users 
2023-06-08		12:08:00	bc935762-2eac-44d7-94d6-3219673610f2	 GET	http://localhost:5173	/notes 
2023-06-08		12:08:00	868f7f74-7ee7-4a7d-bc5d-ed38bd4a4c29	 GET	http://localhost:5173	/users 
2023-06-08		12:09:50	a2fe4480-33d2-448d-8c06-72de6e24e595	 GET	http://localhost:5173	/notes 
2023-06-08		12:11:38	91323025-bba3-4a83-aef2-7702cd6a2b3b	 GET	http://localhost:5173	/notes 
2023-06-08		12:11:38	a1a49b5a-78c8-4e3c-9dfd-3c023bd65ab8	 GET	http://localhost:5173	/users 
2023-06-08		15:43:38	acb3dd34-f120-4a8e-89eb-cd8fd954decc	 GET	http://localhost:5173	/notes 
2023-06-08		15:43:38	86874c26-57fe-4adc-a245-92228f63b659	 GET	http://localhost:5173	/users 
2023-06-08		15:43:43	f501ab62-1b58-40f0-b7e0-56ad19ab7712	 GET	http://localhost:5173	/notes 
2023-06-08		15:44:02	d0ffaf4b-6873-4d2d-a47d-a5203d511fd5	 GET	http://localhost:5173	/users 
2023-06-08		15:44:32	ae6c3f55-6c69-4e36-ab22-51ff69e7dcbf	 GET	undefined	/notes 
2023-06-08		15:45:42	1af2d00c-5926-4db7-b954-abba5918fa10	 POST	undefined	/notes 
2023-06-08		15:47:13	55f8f7c8-744a-45dd-96b7-36f1ecfaaaf7	 POST	undefined	/notes 
2023-06-08		15:47:30	081c41c8-656a-4461-a1d8-43a566590289	 POST	undefined	/users 
2023-06-08		15:47:57	87e34d7b-ddf8-470e-943d-f4a7a74bc6d9	 GET	undefined	/users 
2023-06-08		15:47:59	f0d99bd6-6b6c-415b-bd05-744f3f65a94a	 GET	undefined	/users 
2023-06-08		15:48:01	e1a0bb16-2cde-486c-8b47-5b657236ebd5	 GET	undefined	/users 
2023-06-08		15:48:02	4ac4327a-bcf5-4120-927d-8af31d63b425	 GET	undefined	/users 
2023-06-08		15:49:19	26b44cdd-3d9d-4050-8bff-e84619b3b7f9	 POST	undefined	/users 
2023-06-08		15:49:47	d45bcfdb-ba05-4cd6-aa20-d065a120295d	 POST	undefined	/users 
2023-06-08		15:49:49	7e855987-7153-4d78-b807-100e068927ca	 POST	undefined	/users 
2023-06-08		15:50:00	8687ebcb-4f26-4617-ad82-e0d847d6de0c	 POST	undefined	/users 
2023-06-08		15:50:25	dd9beaf8-a584-435e-b5e1-319e0538c3fe	 POST	undefined	/users 
2023-06-08		15:50:28	d54266f8-3658-40c4-b490-c39ec600c47c	 POST	undefined	/users 
2023-06-08		15:50:39	e1ba45b4-79c1-4a81-ae9c-36ff561864aa	 POST	undefined	/users 
2023-06-08		15:50:40	94e24c1d-c71b-48c3-9bf9-f2fe4d7abb06	 POST	undefined	/users 
2023-06-08		15:50:47	50633e58-219c-4db1-b8ec-460070d66fa7	 POST	undefined	/users 
2023-06-08		15:50:52	94f8c453-a316-439d-a714-f5fd2b50b55c	 POST	undefined	/users 
2023-06-08		15:50:54	1bd67c46-334e-4970-a8f7-007a2257d4bb	 POST	undefined	/users 
2023-06-08		15:50:54	d379c56c-3203-44a4-b940-754ce4aa40c6	 POST	undefined	/users 
2023-06-08		15:51:20	391c6ff5-587a-4d00-9bab-2d609ee37b5c	 POST	undefined	/users 
2023-06-08		15:51:39	b96b98e3-21b9-4911-a4d1-52b446a9f4c8	 POST	undefined	/users 
2023-06-08		15:51:48	5574b1d5-cb0e-4b06-b5e8-5ba477465ae6	 GET	undefined	/users 
2023-06-08		15:52:53	26a70a92-07a3-4fa8-8cfc-f86e16a54ba8	 POST	undefined	/users 
2023-06-08		15:52:54	1a8e4129-d16c-41f8-9b7a-b3bf8c45a124	 POST	undefined	/users 
2023-06-08		15:52:55	f656087d-9bdf-4d04-a917-b1ccaede7cb7	 POST	undefined	/users 
2023-06-08		15:54:37	3d135002-6bab-49ab-a80e-80dee4e9fd1f	 POST	undefined	/users 
2023-06-08		15:54:44	6b2ab3be-9d83-4591-9871-ddc8a67a227a	 POST	undefined	/users 
2023-06-08		15:55:00	c620d746-0b6c-4627-8cb4-dc6827e63c0f	 POST	undefined	/users 
2023-06-08		15:55:27	0a40a88c-f06f-4cfb-b6d3-6f52b0ce1830	 POST	undefined	/users 
2023-06-08		15:55:43	7327dc60-d687-4678-a071-8da6335e8d8a	 POST	undefined	/users 
2023-06-08		15:56:08	c7e2d545-2c9f-48d0-a53e-766cf75b4b8c	 POST	undefined	/register 
2023-06-08		15:56:37	68439cab-64b1-4a5b-a57f-0d815389e9b5	 POST	undefined	/register 
2023-06-08		15:56:56	08dd2a2a-10de-428d-b559-6ab44dd5c804	 POST	undefined	/register 
2023-06-08		15:57:10	ae2a886f-fe50-411d-af8b-cb4d2135ede7	 POST	undefined	/register 
2023-06-08		15:57:11	ae2d6cfc-84c7-4692-9b9b-845c00f11303	 POST	undefined	/register 
2023-06-08		15:58:27	89123bca-ff43-41c4-9115-89df874dc29d	 POST	undefined	/users 
2023-06-08		15:59:23	92e3dac0-c1b0-4201-a39d-ded232ad0d15	 POST	undefined	/users 
2023-06-08		15:59:25	3bdabb49-df7b-4e13-9d20-ff50545e9dc1	 POST	undefined	/users 
2023-06-08		15:59:25	739cbfa9-84b7-43a4-9cf7-4f232400538d	 POST	undefined	/users 
2023-06-08		15:59:26	a4699748-a5a1-4ba0-8788-f3f1f9fc34d3	 POST	undefined	/users 
2023-06-08		15:59:28	acf8d3a9-6fb6-4cc0-96c4-ec86736f1509	 POST	undefined	/users 
2023-06-08		15:59:28	5631d761-36e0-43eb-8dfd-3ba6c5d82c84	 POST	undefined	/users 
2023-06-08		15:59:29	3ac63651-e2b1-4cd8-9034-f6c5befe707d	 POST	undefined	/users 
2023-06-08		15:59:29	be575f15-8983-418e-bd71-f89eb5fdeaaa	 POST	undefined	/users 
2023-06-08		15:59:30	b6610665-46f9-4704-a21b-a0a85a7e3986	 POST	undefined	/users 
2023-06-08		15:59:31	bded5511-e246-4a37-9294-6ebb34bd5bd0	 POST	undefined	/users 
2023-06-08		15:59:32	0da1f770-e673-4f4c-b1e7-35cfa4e3fbb8	 POST	undefined	/users 
2023-06-08		16:00:22	f1dae6c7-c8aa-4ef4-b8ec-ec14874163c2	 POST	undefined	/users 
2023-06-08		16:00:28	b5bade66-ed95-4893-9492-33000a4890b5	 POST	undefined	/users 
2023-06-08		16:00:36	15ab93c4-1dc0-4157-9339-e3b5eb11c57e	 POST	undefined	/auth 
2023-06-08		16:00:40	f0c592cd-02fa-4472-becb-b4511016f9c4	 POST	undefined	/auth 
2023-06-08		16:00:43	e058e7dd-13b6-4b92-9de4-af50a56e9df4	 POST	undefined	/auth 
2023-06-08		16:00:44	30b20cce-fe28-42f9-997b-dbb4bd76109b	 POST	undefined	/auth 
2023-06-08		16:02:22	13d0c768-3511-42e8-a9b1-8261231ce883	 POST	undefined	/auth 
2023-06-08		16:09:44	7628cbf1-f906-4d95-8da8-fad735c33889	 POST	undefined	/auth 
2023-06-08		16:10:17	d7e74e29-9720-43a3-9f13-23cde27fe414	 POST	undefined	/auth 
2023-06-08		16:11:46	6b9c2a26-b972-4720-962f-74352bf28dec	 POST	undefined	/auth 
2023-06-08		16:13:57	551d394e-47df-4b75-9873-5ecc238c7042	 POST	undefined	/users 
2023-06-08		16:14:08	81380320-8ab9-44c3-ba44-30c6253cc5f4	 POST	undefined	/users 
2023-06-08		16:14:50	e76b47d2-016c-40e0-8779-013231ed3d65	 POST	undefined	/auth 
2023-06-08		16:16:12	8865b929-8d4d-4c3f-a600-7b0555745b69	 GET	undefined	/users 
2023-06-08		16:36:28	4c40e1b5-224b-45cf-af9f-0acc34edd7e7	 POST	undefined	/auth 
2023-06-08		16:37:07	505a0faf-4178-49e4-b776-69e9ab144bca	 POST	undefined	/auth/refresh 
2023-06-08		16:37:30	6fb4a4b5-928b-4106-bfa7-18b1d6a87cb1	 GET	undefined	/auth/refresh 
2023-06-08		16:44:57	5f35a3b2-8b36-4725-8c3b-788406846329	 POST	undefined	/auth 
2023-06-08		16:45:46	ff2ea4d6-72dc-450d-b997-ad6e20953960	 GET	undefined	/auth/refresh 
2023-06-09		11:26:37	7798bf9d-5d8e-4bb6-8cee-17c23c822f7f	 GET	http://localhost:5173	/notes 
2023-06-09		11:26:37	d7420bae-a579-4d63-91e1-62a3991033a7	 GET	http://localhost:5173	/users 
2023-06-09		11:27:12	7c29faf3-4ef4-4202-a793-12a131526423	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:27:12	47cb6caf-f87d-414f-896c-4c87f35f4ae0	 POST	http://localhost:5173	/auth 
2023-06-09		11:27:24	98ed9203-b0d3-47be-b049-621c7bae3088	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:27:24	435994fd-3e08-4b27-9195-d46d284054f9	 POST	http://localhost:5173	/auth 
2023-06-09		11:28:09	0aa20e4d-dd4c-497b-a28f-0927bf1f875c	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:28:10	dc0c05b4-ecb2-4264-98ed-9388c8ded876	 POST	http://localhost:5173	/auth 
2023-06-09		11:28:10	d17741f0-5ec3-4ed5-8303-1c54c3c1e062	 GET	http://localhost:5173	/notes 
2023-06-09		11:28:10	7d571d53-e9ff-4245-8d0e-2301bfa0c36c	 GET	http://localhost:5173	/users 
2023-06-09		11:28:27	9e16299f-b9cb-4e2d-9a34-f4b13581772f	 POST	http://localhost:5173	/auth/logout 
2023-06-09		11:28:46	b1c39a50-8981-4a22-b36f-5a27d7cfb613	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:28:46	7d989052-af58-4b8d-818c-65f55697f146	 POST	http://localhost:5173	/auth 
2023-06-09		11:28:46	53f847c1-e2e2-4a23-a8e8-f5417b5d0a7d	 GET	http://localhost:5173	/users 
2023-06-09		11:28:46	249349b7-88ab-4fd8-856c-67035e91586e	 GET	http://localhost:5173	/notes 
2023-06-09		11:28:51	26aa1775-5044-41db-bedf-2e2f2a4f1361	 GET	http://localhost:5173	/notes 
2023-06-09		11:28:57	5d948598-825a-474c-875a-6299a557f914	 GET	http://localhost:5173	/users 
2023-06-09		11:29:18	0d9ef240-f6fb-4015-8fdd-d2f0865e3db1	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:29:18	6793bb81-1df2-4173-a991-2b638014f153	 POST	http://localhost:5173	/auth 
2023-06-09		11:29:18	1a9441ca-d652-46d9-9c62-8cb2491358d4	 GET	http://localhost:5173	/notes 
2023-06-09		11:29:18	45f7373c-8059-4fec-9055-7691b9a80d72	 GET	http://localhost:5173	/users 
2023-06-09		11:29:27	8ef54c03-3318-4275-909d-c10e23cdacbb	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:29:27	f7929950-60dd-4f6a-a673-895383d1848e	 POST	http://localhost:5173	/auth 
2023-06-09		11:29:27	ce126cbf-db9b-4037-b9c3-fd8b86af5680	 GET	http://localhost:5173	/users 
2023-06-09		11:29:27	6cc13bf6-2785-4455-95c5-1d128d0e56ed	 GET	http://localhost:5173	/notes 
2023-06-09		11:29:48	c38075f6-acbb-42df-a797-5b0f6ee52857	 POST	http://localhost:5173	/auth/logout 
2023-06-09		11:29:56	60184438-5f81-48b4-97a8-1d2933119026	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:29:56	ed528085-1101-4879-8e3c-c140564199bc	 POST	http://localhost:5173	/auth 
2023-06-09		11:29:56	67895e6b-929a-40ed-85cb-1e7723a09ae6	 GET	http://localhost:5173	/users 
2023-06-09		11:29:56	6407d9cc-1d1f-473e-a9bd-ee4ca9ce5bfa	 GET	http://localhost:5173	/notes 
2023-06-09		11:33:28	32787a4d-e57b-4ff4-b945-47884163221d	 GET	http://localhost:5173	/notes 
2023-06-09		11:33:28	9c935835-6f16-4670-9a7e-7df0b5627d46	 GET	http://localhost:5173	/users 
2023-06-09		11:47:54	0cf63ae6-ce3f-4f89-b1e4-bab7c47281d9	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:47:54	1da14837-d4b1-4fa9-bcb2-d0378ba0acba	 POST	http://localhost:5173	/auth 
2023-06-09		11:47:54	03d7f6df-d30b-4bae-8a7c-bd7e3c379ac6	 GET	http://localhost:5173	/users 
2023-06-09		11:47:54	c0ba07f4-dcf9-46d0-a515-8dfeadfa0aed	 GET	http://localhost:5173	/notes 
2023-06-09		11:50:48	341f09cb-0af6-42a0-a9b7-a4eaaf6db833	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		11:50:48	e1b7b25f-dc04-4f1c-a251-f711e24d69af	 POST	http://localhost:5173	/auth 
2023-06-09		11:50:49	03c69583-b693-4edc-bc13-431e750ed1ad	 GET	http://localhost:5173	/notes 
2023-06-09		11:50:49	75094c54-ec0b-43e7-a6fc-4f100e55bc54	 GET	http://localhost:5173	/users 
2023-06-09		11:52:06	d306d1c1-5eac-410e-8eeb-d02d6b217a66	 OPTIONS	http://localhost:5173	/users 
2023-06-09		11:52:06	a87a45c1-dbc1-45f2-b5cb-8e28a2241bff	 POST	http://localhost:5173	/users 
2023-06-09		12:02:54	75445d55-b30a-4fef-9125-7e66045cb8e0	 GET	http://localhost:5173	/notes 
2023-06-09		12:02:54	ed6543d0-2522-44f0-a3de-3781ee3e64ed	 GET	http://localhost:5173	/users 
2023-06-09		12:05:01	0bd5a7ed-f9b5-457e-98e9-4d9a4fda22cf	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		12:05:01	c1153611-d67a-4df9-9bc0-ef40acb309c8	 POST	http://localhost:5173	/auth 
2023-06-09		12:05:01	47b9b38d-5f6e-43b7-adf5-8e1685874c0b	 GET	http://localhost:5173	/notes 
2023-06-09		12:05:01	76bf5b1f-5ca0-4990-81ef-ecb18dd7a39d	 GET	http://localhost:5173	/users 
2023-06-09		12:05:58	183649fa-4707-4446-8bcc-d028e368d524	 POST	http://localhost:5173	/auth/logout 
2023-06-09		12:06:05	c289ce12-08bc-4e75-9ca8-f1028eca0dd9	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		12:06:05	4a53a14e-b967-4561-9c8e-f87583fa96d4	 POST	http://localhost:5173	/auth 
2023-06-09		12:06:05	5a65c5d2-70aa-499c-bf3c-e2bfc427ec4e	 GET	http://localhost:5173	/users 
2023-06-09		12:06:05	56bf47ea-1b4c-4b19-990f-74449e902039	 GET	http://localhost:5173	/notes 
2023-06-09		12:06:21	8c40a744-c79e-43d5-ab31-59205b9208b6	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		12:06:21	406424d6-f66f-4892-8184-7e10d158d839	 POST	http://localhost:5173	/auth 
2023-06-09		12:06:21	65ceb4eb-3a1a-4bec-ab0d-64a2622bab2f	 GET	http://localhost:5173	/notes 
2023-06-09		12:06:21	4e1c0bcd-2a96-4f95-8581-21ebb8a28904	 GET	http://localhost:5173	/users 
2023-06-09		12:06:55	b4f6695f-0bbb-4c77-84f4-79eabf90a818	 GET	http://localhost:5173	/notes 
2023-06-09		12:06:59	9d0e60fc-6e3c-43ab-acd9-c9c65d7f5974	 GET	http://localhost:5173	/users 
2023-06-09		12:07:42	e2d329ed-43b8-4f30-bcde-81edd98c2591	 OPTIONS	http://localhost:5173	/auth 
2023-06-09		12:07:42	ee244c2e-9835-4125-b21a-f5fd988be2ad	 POST	http://localhost:5173	/auth 
2023-06-09		12:07:42	0974b8b5-7e44-4b09-8060-bf9e1de03a28	 GET	http://localhost:5173	/users 
2023-06-09		12:07:42	0833a39b-db60-4675-8d53-801d7473a5c2	 GET	http://localhost:5173	/notes 
